VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
,Porsche,Boxster,,Boxster,2005,33769,Indianapolis,IN ,2018-04-25,23595,Used,Dealership,,Silver,Black,,,2005 Porsche Boxster Convertible,https://www.hemmings.com/classifieds/dealer/porsche/boxster/2071939.html,,"Gateway Classic Cars is proud to present this 2005 Porsche Boxster S. This Boxster is fully loaded and is equipped with air conditioning am/fm radio cd player automatic convertible top cruise control driver airbag leather interior passenger airbag power locks power seats power steering power windows radial tires rear defogger seatbelts telescopic wheel tilt wheel and is equipped with its original drive train components. This 2005 Porsche Boxster represents the start of the second generation of Boxster type 987 more powerful than the predecessor and featured styling inspired by the Carrera GT. The name Boxster is a reference to the vehicles flat or ""??boxer""? engine and the word roadster referencing the 2 seat capacity and convertible top. The 3.2L flat 6 engine puts out 276HP and paired with its manual transmission sprints to 100KM or 62MPH in just 5.5 seconds with a top speed of 268KMH or 167mph. As you expect with any Porsche the car is made to be responsive and snappy and this car is no doubt lives up to its heritage. The second generation adopted stylings from the Carrera GT these changes can be seen in the headlights intake vents on the side became larger as well as pronounced horizontal slats which were color matched to the rest of the body. The second generation received larger 19in wheels as well as further updates to the interior of the car. This car is a joy to drive and is exactly what you have came to expect from the Legendary German auto Manufacturer from a great and comfortable ride to a responsive and snappy performance! This vehicle has been meticulously cared for throughout its life. This car is looking for a new garage to call home with ample life to give this car surely will never disappoint with its performance and will constantly keep a smile on its new owners face. This car is up for anything a cruise down to the tail of the dragon with its top down as you carve through the curves a simple drive down to the local cruise in or car show  or a day at the track as you make quick work of the competition and show them the power of German Engineering. This 2005 Porsche Boxster S for sale is in our Indianapolis Showroom and can be seen in greater detail including an HD video at www.GatewayClassicCars.com. Please call our knowledgeable staff at (317)688-1100 or email us at <a data-toggle=""modal"" href=""#myModal"" id=""contact-seller""> [Email Dealer] </a> for additional information.             <p>             <b>Price: </b>$23,595               <br>                          </p>",0,04-25-2018,,
,Porsche,912,,912 Long Wheel Base,1969,0,Beverly Hills,CA ,2018-04-25,16750,Used,Dealership,,Black,,Manual,,1969 Porsche 912 Long Wheel Base Coupe,https://www.hemmings.com/classifieds/dealer/porsche/912/2072066.html,,"<p>1969 Porsche 912 Long Wheel Base Coupe</p><p>This 1969 Porsche 912 Long Wheel Base Coupe with matching numbers is a highly desirable project car for restoration. Its shown here in black with black interior. It comes equipped with a manual transmission and chrome wheels. Its of potential. Great candidate for full restoration.</p><p>For $16,750 USD</p><p>If you have any additional questions Please call 310-975-0272</p><p>Check out our YouTube Channel: <a href=""http://www.youtube.com/user/BevHillsCarClubInc"">http://www.youtube.com/user/BevHillsCarClubInc</a></p>             <p>             <b>Price: </b>$16,750               <br>                          </p>",0,04-25-2018,,
305190,Porsche,911,,911,1967,213550,Lincoln,NE ,2018-04-25,230000,Used,Private Party,,Light Ivory,Black Leatherette,Manual,,1967 Porsche 911,https://www.hemmings.com/classifieds/cars-for-sale/porsche/911/2072132.html,,"<p><strong>1967 Porsche 911  </strong>VIN 305190</p><p>Mileage 213,550 (as of 2-14-18) It has been driven 1,566 miles since initial delivery was taken in September 2015 following completion of most of the restoration and engine rebuild.</p><p>Five speed manual transmission, Light Ivory exterior, Black Leatherette interior</p><p>This matching numbers 1967 Porsche 911 completed production at the factory on July 7, 1966 and has had only two owners in its entire life. It was purchased by the first owner in San Francisco on October 29, 1966. It was purchased by the second/present owner in 1983 in Southern California and taken to Lincoln, Nebraska in 1984 where it has remained since.</p><p>An extensive and thorough sympathetic restoration and engine rebuild was started in October 2013 and completed in April 2016. The car has the same Light Ivory color and Black Leatherette interior color as when it left the factory. Most of the interior has been preserved in its unrestored, original state.</p><p>All restoration and engine rebuild invoices are available. Extensive pictures are available, including in part pictures of the matching numbers- VIN, engine, and transmission.</p><p>Five speed transmission. Two triple throat Weber carburetors. Flat six cylinder engine. 130 bhp. Brakes- new master cylinder, hoses, pads, and rebuilt calipers. Original Fuchs, ventilated chrome wheels (including spare). Left hand exterior mirror. Original, functioning Blaupunkt radio. Vlacek Polak license plate holder.</p><p>Original tools, jack, and owner's manual. Copy of original Motor Vehicle Purchase Order. Porsche Certificate of Authenticity. Extensive invoices available throughout both ownerships, including in part records of the first engine rebuild during the first ownership.</p><p>The car was appraised by Donald W. Osborne, ASA April 21, 2016 and his report is dated June 20, 2016. Type of Value: Replacement Value Comparable. Intended Use: Insurance Coverage.</p><p>Donald stated in part: ""Very good, largely original, partially refurbished driver.'  'It retains a very original feel while clearly having been maintained and refurbished to a high level.""</p><p>Appraisal available.</p><p>Price 230,000</p><p> </p>             <p>             <b>Price: </b>$230,000 firm               <br>                          </p>",0,04-25-2018,,
,Porsche,Panamera,,Panamera,2013,37399,SHERMAN OAKS,CA ,2018-04-25,42995,Used,Dealership,,Black,Black,,,2013 Porsche Panamera Sedan,https://www.hemmings.com/classifieds/dealer/porsche/panamera/2072146.html,,"This Amazing Basalt Black 2013 Porsche Panamera Platinum Edition features Multi Function ?Tiptronic Shifting Steering Wheel, Navigation, Heated &amp; Ventilated Front Seats, Heated Rear Seats, Rear View Camera, BOSE Sound, Moon Roof, Rear Parking Sensors, AUX, CD, USB, SAT, and 20 inch 18 Alloy Wheels. This excellent condition CALIFORNIA vehicle is CARFAX Buyback Guaranteed. Monza Car thoroughly inspects each of our handpicked vehicles and puts them through a rigorous quality assurance inspection before we allow vehicles to be available for sale.             <p>             <b>Price: </b>$42,995               <br>                          </p>",0,04-25-2018,,
354773,Porsche,912,,912,1967,99000,Brook Park,OH ,2018-04-25,14950,Used,Dealership,,Black,Black,Manual,,1967 Porsche 912  True Barn Find!,https://www.hemmings.com/classifieds/dealer/porsche/912/2033523.html,,"<p>Chassis# 354773</p><p>Engine# 752478</p><p>Gear Box #236159   902/1 5 Speed</p><p>Paint Code: 6609-G    Black</p><p>A 1967 Porsche 912 Coupe (built by Porsche, not Karmann). Matching numbers, comes with Kardex.  Just pulled out from a barn where it sat since undriven 1975.</p><p>An extremely straight body but it is rusted out, including the undercarriage. The interior is completely all original.</p><p>Comes with only the parts you can see in the pictures.</p><p> According the Porsche 912 registry only 3% of these cars were issued in black so this is a rare color find.</p><p>A true barn find needing a total restoration or for parts.</p><p>Any questions welcome.</p><p>Please message or call Frank Sajjad at 2166452100.</p><p>(We can help to make arrangements for worldwide shipping.)</p><p>Shipping cost to Rotterdam or Felixstowe, UK is $1,500</p><p> </p><p> </p><p> </p>             <p>             <b>Price: </b>$14,950               <br>                          </p>",0,04-25-2018,,
119110955,Porsche,911T,,911T T,1969,79165,Wixom,MI ,2018-04-25,87900,Used,Dealership,,Burgundy,Black,Manual,,1969 Porsche 911T T,https://www.hemmings.com/classifieds/dealer/porsche/911t/2072415.html,,"<p>GR Auto Gallery is pleased to offer this rare and highly sought after 1969 Porsche 911T. This TWO owner 1969 Porsche 911 T offered here is a very tidy example acquired by an enthusiast about 8 years back. Vehicle has just been finished with a full frame off restoration in the last few months and was painted about 2 years prior. The current owner has kept great documentation on this 911T and has included a large folder full of receipts, service records and also a binder full of photos before, during and after the restoration process. According to the owner the engine is numbers matching and was rebuilt along with the restoration according to the records provided. Some upgraded parts include; master cylinder for the OEM brakes, OEM tie rods, lower valve covers, new seats and bushings, OEM shocks, OEM brakes, newer tires and much more. All replaced parts are OEM and the owner has all the original parts including replacement set of polished pistons/cylinders that are unused. The overall quality and performance of this early 911T is amazing, the car is a pure blast to drive as any Porsche enthusiast would agree. The car is strong in every gear, smooth shifting with sure footed handling and excellent braking. This vehicle provides a balanced and confident vintage driving experience that will not fail to put a smile on any face, including the most seasoned performance drivers. Please call or email us today for more information on this 1969 Porsche 911T.</p> <p>1969 brought the first the real changes to the 911 since its successful launch in 1964. Porsche's 911 was now offered in three models, the T, E and S; all which were available in a coupe and targa version as well as a slightly longer wheel base. ''The 125 horsepower 911T turned out to be everybody's favorite, not only at Marlboro, where its relatively high torque at low rpm allowed it to turn the second fastest lap times, but in traffic where the torque once again made it the easiest car to drive.'' – Car and Driver, March of 1969.</p> <p>To see over 80 photos of this car, including under carriage please visit our website www.grautogallery.com</p> <p>Gr Auto Gallery, LLC and our sister company, Wheelz Sales and Leasing Inc. makes every effort to represent each vehicle accurately and with integrity. We also welcome third party inspections when necessary. Although we try to do our very best to be accurate in our description writing we are human and do make mistakes. Unless otherwise noted, All vehicles are sold AS IS, No Warranty Expressed or Implied. All sales final.</p>             <p>             <b>Price: </b>$87,900               <br>                          </p>",0,04-25-2018,,
,Porsche,356A,,356A,1957,0,Huntington Station,NY ,2018-04-25,0,Used,Dealership,,Anthracite Metallic,Red Leather,Manual,,1957 Porsche 356A Sunroof Coupe,https://www.hemmings.com/classifieds/dealer/porsche/356a/2072467.html,,"<p>1957 PORSCHE 356A SUNROOF COUPE<br>--Anthracite Metallic with Red Leather Interior, Tan Square Weave Carpeting, showing 72,835 total miles from new, 1600cc flat four engine, 4-speed manual transmission, Rare Factory Sunroof, Rudge Wheels (original not reproduction), Concours Restored, Porsche Certificate of Authenticity.</p><p>This 356A, #58697 was completed on February 4th, 1957 and shipped to the U.S., sold new by Precision Motor Cars in Beverly Hills, California. Its first owner, Mr. R. Lanthorne, kept meticulous records during his ownership, including the original Porsche Service Booklet, which is duly stamped with several Dealer Service records from 1957 onward. In addition, Mr. Lanthorne kept the original Dealer Order Sheet with options handwritten, and every California State Registration stub from 1957 to 1984, when ownership was transferred to Mr. G. Bartow of Rancho Santa Fe, CA. Mr. Bartow kept likewise California Registration cards and a few service records from 1984 to 1991.</p><p>58697 was then sold to well-known collector, Roland Hines, who contracted the car to 356 legend, Don Emory, for a comprehensive restoration. As a result, the body, paintwork, shut lines and stance of the car to this day are all exemplary – as is the interior, detailing and finishes throughout the entire car.</p><p>In 2005, the car was brokered by Paul Russell &amp; Co. and sold to Mark Allen, of Mass., then a brief ownership change to Mark Reagan of NJ, and finally to its current devoted custodian since 2007.</p><p>During current ownership, the car has been exhaustively maintained and upgraded by some of the finest names in the 356 world. Rudge wheels exhaustively restored, brakes completely overhauled, interior refreshed and countless details addressed…the car has enjoyed a no expense spared throughout its existence.</p><p>In 2007, a 100+ hp powerplant project was envisioned in conjunction with 356 specialist, Bruce Baker, who was contracted to build a motor that would emulate that of 356 GS Carrera level performance. The completely balanced and blueprinted 9.5:1 compression ratio engine build included all period hot-rod hallmarks; 86mm forged pistons, magnafluxed and polished crank, balanced 356 C connecting rods, lightened flywheel, Elgin profile camshaft and fully polished Porsche 912 pushrods and valve gear. In addition, ported cylinder heads, lightweight clutch, Zenith 32mm carburetors and a custom oil cooler with a Billet aluminum sump plate and modified oiling system for full flow filtration.</p><p>During the engine build, there were several areas of additional detailing and improvements made under the expertise of Mr. Baker - the car was converted to 12 volt electrical, a 380mm Moto-Lita wood steering wheel was adapted with a custom billet hub and turn signal canceller, as well as countless adjustments and careful detailing of interior and exterior appointments made while the car was with Baker Enterprises.</p><p>The original numbers matching complete running engine was properly serviced and prepared for long term storage, palettized and shrink wrapped – the original engine accompanies the sale.</p><p>In 2008, the car received a complete transaxle rebuild, including all bearings and synchros.</p><p>This 356 presents and drives to a superb standard today and will be sold with accompanying books, manuals, original restored jack and spare, the original matching numbers engine, along with an impressive binder of receipts and records through various ownerships dating back to 1957.</p><p>Absolutely superb throughout, this 1957 356A is eligible for countless Rallies and Concours events including the famed Mille Miglia Retrospective - it represents the finest of 356 offerings and is ready for immediate use.</p>             <p>                            <br>                          </p>",0,04-25-2018,,
,Porsche,911,,911,1984,50509,Marina Del Rey,CA ,2018-04-25,104500,Used,Dealership,,Black,Tan,,,1984 Porsche 911 Coupe,https://www.hemmings.com/classifieds/dealer/porsche/911/2072524.html,,"Chequered Flag International is pleased to offer this 1984 Porsche 911 Carrera M491 ""Turbo Look"" Coupe in Black with Tan. 50509 miles with clean Carfax. Sold new by Redwood motors in Eureka California. Perfect body with superb original paint. All stickers in place including option code sticker under the hood. Fantastic interior un-redyed seats. Nice carpets door panels and roof liner. Factory options include: Limited Slip Differential Sport Seats Special Leather Interior and of course the 930 Performance Body/Chassis (M491) option see window sticker below. Mechanically superb and a delight to drive. Major service new clutch brakes and brake fluid and A/C overhaul just completed. Service consisted of valve adjustment new plugs oil &amp; filter air filter fuel filter. New axle boots new engine sound pad transmission oil change etc. New tires all round. in all around $8/$10k of work. The last owner got it in 2014 and took it to Woodhouse Porsche in Omaha NE spending $5200 5000 miles ago other mechanical receipts go back to '94. Comes with its original books including maintenance book with option code sticker and eight stamps to 31881 miles records window sticker jack tools and air pump. Inspections encouraged. All sales AS-IS. Sales tax and license fees due if delivered in California.             <p>             <b>Price: </b>$104,500               <br>                          </p>",0,04-25-2018,,
,Porsche,911,,911,1977,100000,Marina Del Rey,CA ,2018-04-25,82500,Used,Dealership,,White,Black,,,1977 Porsche 911 Classic Car,https://www.hemmings.com/classifieds/dealer/porsche/911/2072525.html,,"Chequered Flag International is pleased to offer this 1977 Porsche 3.0 Carrera Targa in White with Black interior. 180k KMS - 100k miles. Original engine (#6671619) and transmission number (#7174976) - numbers have been verified by Porsche (see Heritage Certificate below). Recent $18000 plus spent from 2015 to 2018 on mechanical work including a fairly extensive engine tear down to the rods rebuild which include: Rods bearings and nuts pistons valve springs rocker arms gasket set chain ramps intake manifold boots. Plus valve job recon rods filters fluids plugs. Plus new clutch axel boots and engine soundproofing. Superb mechanically and a delight to drive very good body with above driver quality paint. Incredibly nice interior with uncracked dash and new German cloth seat inserts. Carpets door panels and targa top are excellent. This is a very nice example of a rare and collectible European 3.0 Carrera. Not for sale in California. Inspections encouraged. All sales AS-IS.             <p>             <b>Price: </b>$82,500               <br>                          </p>",0,04-25-2018,,
WP0AA2966MS480236,Porsche,Turbo,,Turbo 911,1991,59843,Minneapolis,MN ,2018-04-25,135000,Used,Private Party,,Midnight Blue Metallic,Cashmere Beige,Manual,,1991 Porsche Turbo 911,https://www.hemmings.com/classifieds/cars-for-sale/porsche/turbo/2072536.html,,"<p>Up for sale is this meticulously kept example of German engineering. The <strong>1991 Porsche Turbo 911 </strong>has only had <strong>2 owners</strong> and comes extremely well documented and maintained. </p><p>All service records and receipts are available for review upon request (60+ pages). It has most recently been serviced by Porsche Minneapolis and has served as an incredible summer car in the land of lakes. The car also has recently had the Porsche Classic Radio Navigation System installed by Porsche Minneapolis as well.</p><p>59,843 Original Documented Miles Since New.<br>Books Manuals Receipts All Included<br>Porsche COA Certificate of Authenticity<br>Service / Maintenance Books Stamped Through 59K Miles</p>             <p>             <b>Price: </b>$135,000 obo               <br>                          </p>",0,04-25-2018,,
,Porsche,Carrera,,Carrera Speedster,1989,0,Bedford Hills,NY ,2018-04-25,0,Used,Dealership,,White,Marine blue,Manual,,1989 Porsche Carrera Speedster,https://www.hemmings.com/classifieds/dealer/porsche/carrera/1974800.html,,"<p>1989 Porsche Speedster: Grand Prix white/marine blue leather and top, <strong>11,000 miles.</strong> 1 family owned since new. Sold by Reeves Import Motor Cars, Tampa, FL. on 9/20/89. Air conditioning, short shift, alarm, speed control, raised hub, right and left electric seats, G50 5 speed, limited slip differential, fresh tires, (originals available to go with car), clean Carfax, looks and runs new. Please inquire for price.</p>             <p>                            <br>                          </p>",0,04-25-2018,,
,Porsche,Turbo,,Turbo 930 Factory Slant Nose Turbo,1989,0,Bedford Hills,NY ,2018-04-25,0,Used,Dealership,,Black,Linen,Manual,,1989 Porsche Turbo 930 Factory Slant Nose Turbo,https://www.hemmings.com/classifieds/dealer/porsche/turbo/1966649.html,,"<p><strong>9,000 original miles</strong>, window sticker, 5 speed, books, tools, records. Black/linen, Rosewood dash (believed to be the only one), raised hub steering wheel, Tonneau cover, short shift gear lever,  leather piping, and limited slip differential. An investment grade, no paint work example. One of 25 built. Rare, desirable, the only year of the 5 speed. Please inquire for price.9,000 original miles, black/linen, 1 of 25 factory built cars, 5 speed. Books, tools, window sticker, rosewood dash, piping, limited slip differential. As new.</p>             <p>                            <br>                          </p>",0,04-25-2018,,
,Porsche,Targa,,Targa Turbo-Look,1977,0,Bedford Hills,NY ,2018-04-25,0,Used,Dealership,,Red,Red,Manual,,1977 Porsche Targa Turbo-Look,https://www.hemmings.com/classifieds/dealer/porsche/targa/1821892.html,,"<p>1977 Porsche Turbo-Look Targa<br><br>Fully restored with Slant Nose Turbo look. The restoration utilized all steel panels including the rocker boxes. It is fitted with a later 3.2 engine, stainless steel exhaust and 5 speed. It has Turbo look wheels with fresh Bridgestone Potenzas. Interior has been refitted with new leather and carpets. All systems including A/C function properly. All work was done to factory standards. A tight, nimble, responsive, fun car to drive. High fun factor for the dollar! Please inquire for price.</p>             <p>                            <br>                          </p>",0,04-25-2018,,
215702,Porsche,356,,356 Outlaw,1964,13330,Rockville,MD ,2018-04-25,79990,Used,Dealership,,Mirror Finish Iris Blue Paint,Tan Power Bucket Seat,Manual,,1964 Porsche 356 Outlaw,https://www.hemmings.com/classifieds/dealer/porsche/356/2073194.html,,"<p>1964 PORSCHE 356C OUTLAW EDITION <br> • 9 year, Photo Documented, Rotisserie Restoration of this Breathtaking 356 Coupe<br> • Restored by Hot Rod Garage<br> • 1 of only 867 Original Coupes Left<br> • Pro-built 1720cc Boxer with Twin Dellorto 40 DRLA Carbs<br> • Ported Intake manifold and Ported Heads<br> • 12 Volt Electrical System<br> • Fresh 4-speed manual transaxle by IWA<br> • All New Suspension with Bilstein shocks<br> • Mirror finish Iris Blue paint show waxed<br> • Upgraded Porsche Turbo Power Tan Sport seat interior with color-matched roll bar<br> • Restored, color-matched dash with VDO White Face gauges including 6K RPM Tach, 120MPH Speedo, Oil, Fuel &amp; Clock<br> • Upgraded white 3-spoke steering wheel<br> • All New Carpets, Door Panels &amp; Headliner<br> • Upgrade 4-wheel disc brakes w/ Red Calipers<br> • Show ready detailed engine compartment<br> • 15'' Polished Cookie Cutter Alloys with Yokohama Radials<br> • Great sounding Performance Exhaust<br> • Loaded with a ton of documentation including full photo documented restoration pictures, receipts and two sets of keys<br> • 1 of only 867 Coupes left, Pro-built 1720cc Boxer, Fresh 4-speed and Iris Blue too!<br> • Show or dive this Highly Documented, Investment Grade, Collector quality '64 Porsche 356C Outlaw</p>             <p>             <b>Price: </b>$79,990               <br>                          </p>",0,04-25-2018,,
WP0AA2991TS320130,Porsche,993,,993,1996,65765,Atlanta,GA ,2018-04-25,67900,Used,Dealership,,Guards Red,Black,Manual,,1996 Porsche 993,https://www.hemmings.com/classifieds/dealer/porsche/993/2073581.html,,"<p>Motorcar Studio is pleased to offer this 1996 Porsche 911 (993) C2 Manual Coupe. Classic Guards Red over black interior, 65k miles, exceptionally clean and well maintained with a clean CarFax with no accidents. Complete service history to new. The first owner in Tennessee took European delivery of this car; he moved to Georgia in 1999 where it has remained ever since.</p> <p>Nice paint and body, clean undercarriage, and excellent original interior showing virtually no wear - completely stock aside from modern stereo.</p> <p>This car has always been maintained with an open checkbook, with regular oil changes, tires, brakes, shocks, tune up items, etc. Recent major service includes an engine reseal at 57k in 2010; the car also got a secondary air injection cleanout later that same year at 59k with no failed emissions or check engine light problems since. Transmission was overhauled with new synchros (and clutch) in 2016. The six-speed manual gearbox and linkage feel like new. Tens of thousands of dollars in service records over the life of this car and there are no known needs - the car runs and drives as well as any 993 we've had.</p> <p>Excellent condition, mileage and service history should put this 993 manual coupe on your short list if you are in the market for the most refined iteration of the air-cooled 911. Books, tools, records included. For more information about this 1996 Porsche 911 for sale at Motorcar Studio in Atlanta, please call 404-692-5250.</p>             <p>             <b>Price: </b>$67,900               <br>                          </p>",0,04-25-2018,,
,Porsche,930,,930 Turbo,1987,96700,Encinitas,CA ,2018-04-25,114500,Used,Private Party,,Marine Blue,Champagne leather,Manual,,1987 Porsche 930 Turbo sunroof coupe,https://www.hemmings.com/classifieds/cars-for-sale/porsche/930/1819665.html,,"<p>1987 Porsche 930 Turbo Sunroof Coupe. 20,000 miles on rebuilt (COA correct) engine/transmission. ORIGINAL Marine Blue paint / Champagne Leather interior. this car is in stunning condition! New G Force radials, Al Reed restored Fuchs alloys, 7 &amp; 9"". New front rotors, calipers, bearings, oil lines, K &amp; N filter, plugs, wires, injectors. Starts, runs, drives, handles beautifully - road ready! $114,500 / offers / trades + cash considered. thank you.</p>             <p>             <b>Price: </b>$114,500               <br>                          </p>",0,04-25-2018,,
WP0JB0922JS861608,Porsche,928S4,,928S4,1988,40400,Nashville,TN ,2018-04-25,36900,Used,Dealership,,,GUARDS RED,Auto,,1988 Porsche 928S4,https://www.hemmings.com/classifieds/dealer/porsche/928s4/2073729.html,,"<p>1988 Porsche 928S4 Guards Red/Tobacco 40k original miles, Car out of Arizona, Perfect Carfax, From Deceased collectors collection, No Paint work ever! Beautiful Paint. Always garage kept, Factory Porsche Front Bra,  Everything in working order with no excuses. Leather interior still soft and in great shape, All Vin stickers are present on all panels,Tires almost new and drive well. Please contact Mike @ 615-300-6161 for questions or to schedule an appointment.</p>             <p>             <b>Price: </b>$36,900               <br>                          </p>",0,04-25-2018,,
4762901602,Porsche,914,,914 Targa,1976,0,Danville,CA ,2018-04-25,22000,Used,Private Party,,silver,Black,Manual,,1976 Porsche 914 Targa,https://www.hemmings.com/classifieds/cars-for-sale/porsche/914/2034487.html,,"<p>1 Owner since new</p><p>48,610 Original miles</p><p>Original Bill of Sale from Porsche Audi North of Dublin, Ohio i</p><p>This is a 1-owner 1976 Porsche 914 with the 2.0L engine and 48,610 Original Miles! Purchased new in 1976 at PORSCHE AUDI NORTH in Dublin, Ohio then shipped to California in 1991. This car has been very well maintanined and care for the last 41 years. Very well maintained car that has had been repainted and the interior seats redone by local shop in Bay Area, CA. Dont miss this chance to own a 1-owner Porsche with very low mileage.</p>             <p>             <b>Price: </b>$22,000 firm               <br>                          </p>",0,04-25-2018,,
,Porsche,911,,911,1974,0,Beverly Hills,CA ,2018-04-25,36500,Used,Dealership,,Light Blue Metallic,,Manual,,1974 Porsche 911,https://www.hemmings.com/classifieds/dealer/porsche/911/2073765.html,,"<p>1974 Porsche 911</p><p>The 1974 Porsche 911 shown here with 79,039 on the odometer is available in a gorgeous color combination of light blue metallic with a tan interior. It is equipped with a 5-speed manual transmission with a 2.7-liter engine, sunroof, cookie cutter wheels and includes the jack, spare tire and tool kit. A very presentable weekend driver which is mechanically sound.</p><p>For $36,500 USD</p><p>If you have any additional questions Please call 310-975-0272</p><p>Check out our YouTube Channel: <a href=""http://www.youtube.com/user/BevHillsCarClubInc"">http://www.youtube.com/user/BevHillsCarClubInc</a></p>             <p>             <b>Price: </b>$36,500               <br>                          </p>",0,04-25-2018,,
,Porsche,Carrera,,Carrera Targa,1985,0,Beverly Hills,CA ,2018-04-25,39500,Used,Dealership,,Crystal Green Metallic,,Manual,,1985 Porsche Carrera Targa,https://www.hemmings.com/classifieds/dealer/porsche/carrera/2073769.html,,"<p>1985 Porsche Carrera Targa</p><p>The featured 1985 Porsche Carrera Targa with matching numbers comes in its original color crystal green metallic with olive interior. It comes with a clean CarFax and is equipped with a manual transmission with a 3.2-liter engine, air-conditioning, power windows, Fuchs wheels, original owner's manual and includes the jack, spare tire and tool kit. An excellent original California car which is mechanically sound.</p><p>For $39,500 USD</p><p>If you have any additional questions Please call 310-975-027</p><p>Check out our YouTube Channel: <a href=""http://www.youtube.com/user/BevHillsCarClubInc"">http://www.youtube.com/user/BevHillsCarClubInc</a></p>             <p>             <b>Price: </b>$39,500               <br>                          </p>",0,04-25-2018,,
WP0EB0919FS161746 ,Porsche,911,,911 Targa Carrera,1985,47300,Downers Grove,IL ,2018-04-25,60000,Used,Dealership,,Iris Blue,Iris Blue,Auto,,1985 Porsche 911 Targa Carrera,https://www.hemmings.com/classifieds/cars-for-sale/porsche/911/2073793.html,,"<p><br><strong>1985 Porsche 911 Targa Carrera For Sale in Downers Grove, Illinois 60515 <br><br>If you are someone who collects or appreciates iconic sports car than you owe it to yourself to check out this 1985 Porsche 911 Targa Carrera! This two-door Targa Carrera features an athletic yet sophisticated styling that is sure to turn heads.  In fact, with its Iris Blue exterior paint complemented by a matching Iris Blue interior, this handsome devil boasts eye-catching aesthetics that will capture the attention of anyone who sees it.  Powered by a 3.2 liter H6 12V engine that is paired with the 5-speed manual transmission, this 911 Targa Carrera is eager to provide a driving experience that is laced with power and performance. With only 47,300 miles you can rest assured that this Porsche 911 Targa will inspire your love of fast, fun collectibles for many years to come!<br><br>This 911 Targa Carrera is a modern classic you can drive every day.  Not only is she a numbers matching rare wide-body style with awesome road handling ability, but she comes laced with options and features that maximize her appeal to any true Porsche enthusiast.  <br>Highlights of these features include:<br>All Service Receipts Going back to 03/2008<br>Aftermarket High Performance Dual Exhaust, Installed By An Authorized Porshe Dealership<br>OEM Chip Installed<br><br>And So Much More!!!!<br>Things That Need To Be Addressed:<br>Needs New Tires $80-$100<br>Tune Up And Valve Adjustment $1,200-$1,500<br>This 1985 Porsche 911 Targa Carrera is a must see/drive to truly appreciate everything it has to offer.  In fact, come see for yourself!  You will agree that you cannot find another '85 911 Targa in this condition for the asking price. Don't miss out on this amazing opportunity to own the collectible sports car you've been searching for at a very handsome price. Call today for more information on how you can get behind the wheel of this '85 Porsche!!!</strong><br> </p>             <p>             <b>Price: </b>$60,000 obo               <br>                          </p>",0,04-25-2018,,
 WPOAB2962PS419337,Porsche,RS,,RS America,1993,64500,Collinsville,CT ,2018-04-25,96500,Used,Dealership,,Guards Red,Black,Manual,,1993 Porsche RS America,https://www.hemmings.com/classifieds/dealer/porsche/rs-america/1792071.html,,"<p>1993 Porsche 911/964 RS America<br>Red/ Black Leather Sport Seats, <em><strong>Decal Delete</strong></em><br>3 Owners From New, Clean Car Fax, Never Raced or Modified<br>#337 of 701 built - Build date - February 1993</p><p>This RSA has just had a full 60k mile service by marque specialist in additional to any other items requiring service.</p><p>This RSA has all four available options:<br>Sunroof, Limited Slip, AC, and Radio (Radio Upgraded By Previous Owner).  Some experts claim less than 20% of all RS's made came with the exclusive 4 option upgrade that included sunroof, limited slip differential, AC &amp; radio.</p><p>Rear seat delete, G-50 Trans, 17 inch wheels and M030 Sports Suspension are standard - decal delete - all weather tires (205-50-17 and 255-40-17) have about 1,500 miles use.<br><br>Starts, runs, and drives extremely well - very tight and with perfect road handling.  Margins are excellent with original paint showing very well.  The rubber and trim look very good - there is of course, some small shrinkage of some rubber - expected on a 20 year of car.  Overall one would be hard pressed to find an RS in this condition except on a show field and at a much higher price.</p><p>Worldwide shipping can be arranged by request.     </p>             <p>             <b>Price: </b>$96,500 negotiable               <br>                          </p>",0,04-25-2018,,
