VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AD2A98HS166980,Porsche,911,Turbo,911 Turbo,2017,9182,MIAMI,FL,2018-02-11,147991,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=459978923&make=POR&dealer_id=66762985&VIN=104|71|-1|63|-127|-7|124|-28|-73|-9|36|-42|111|-70|-100|-75|98|6|-56|-122|116|-49|-64|96|&partner=ATD_W,Blue,Black,Auto,,Used 2017 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=459978923&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=700&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,CARFAX One-Owner. Clean CARFAX. Sapphire Blue Metallic 2017 Porsche 911 Turbo Coupe AWD 7-Speed Porsche Doppelkupplung (PDK) 3.8L 6-Cylinder AWD.,0,2018-02-11,,4WD
WP0AD2A92GS166407,Porsche,911,Turbo,911 Turbo,2016,10793,Westmont,IL,2018-02-11,148000,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=476524875&make=POR&dealer_id=1365611&VIN=104|71|-1|63|-127|-7|124|-28|51|28|-109|124|-106|58|-77|-73|-116|-89|14|103|-126|-26|-120|37|&partner=ATD_W,Black,Black,Auto,,Used 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476524875&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=700&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"PORSCHE CERTIFIED 6YR WARRANTY!! 2016 CERTIFIED PORSCHE 911 TURBO, BLACK ON BLACK SPORT VENTILATED LEATHER SEATS. 7 SPEED PDK, ALL WHEEL DRIVE. LET'S REVIEW THE EQUIPMENT ON THIS TURBO COUPE. 520 HORSEPOWER!! 3.8L HORIZONTALLY OPPOSED 6 CYLINDER TURBOCHARGED ENGINE. SPORT CHRONO PACKAGE INCLUDES ENGINE, TRANS ADJUSTMENTS, AND SPORT EXHAUST, PORSCHE STABILITY MANAGEMENT WITH ASR, ABS, ABD, AND EDTC. PORSCHE TORQUE VECTORING, 20 SPORT CLASSIC WHEELS PAINTED BLACK, PARK ASSIST REAR WITH CAMERA, POWER SUNROOF, PDLS+ BI-XENON HEADLIGHTS WITH DYNAMIC LEVELING SYSTEM, AM/FM/CD/NAVIGATION WITH BLUETOOTH AND USB CONNECTION, SPORT MULTI FUNCTION STEERING WHEEL, PORSCHE ENTRY AND DRIVE, SPEED ACTIVATED REAR SPOILER, REMOTE ENTRY WITH ALARM, CLEAR GLASS TAILLIGHTS, 14 WAY POWER VENTILATED SPORT SEATS WITH MEMORY, AND PLENTY OF SAFETY EQUIPMENT YOU CAN EXPECT IN THE WORLD'S BEST SPORTS CAR. LET'S TALK WARRANTY. WE START WITH A 111 POINT MECHANICAL AND COSMETIC INSPECTION PERFORMED BY FACTORY TRAINED PORSCHE TECHNICIANS, THEN PROVIDE YOU WITH BUMPER TO BUMPER WARRANTY COVERAGE GOOD UNTIL JANUARY 11, 2022 AND UNLIMITED MILES... YEP, YOU HEARD RIGHT, UNLIMITED MILES!! YOU CAN DRIVE AS MUCH AS YOU CAN IN 6 YEARS AND STILL BE COVERED BY PORSCHE!! NOW THAT'S NICE PIECE OF MIND!! TAKE THE TIME TO VISIT THE PORSCHE WESTMONT SHOWROOM AND TAKE THIS CARRERA FOR WHIRL AND... THEN BACK TO YOUR GARAGE... EASY TO FIND, NO HASSLES, NAPLETON WESTMONT PORSCHE",0,2018-02-11,,4WD
WP0AC2991TS375722,Porsche,911,Turbo,911 Turbo,1996,24044,San Diego,CA,2018-02-11,148005,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=462457004&make=POR&dealer_id=66843651&VIN=28|50|66|-51|113|-45|-105|-35|66|-76|-71|-103|68|34|-37|85|9|45|-82|-17|-63|118|-103|83|&partner=ATD_W,Red,Flamenco Red,Manual,,Used 1996 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=462457004&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=700&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,Air conditioning,0,2018-02-11,,4WD
WP0AD2A95FS166738,Porsche,911,Turbo S,911 Turbo S,2015,10053,Dublin,OH,2018-02-11,148677,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=476987718&make=POR&dealer_id=65042979&VIN=104|71|-1|63|-127|-7|124|-28|116|96|-30|84|27|-79|-34|-3|50|5|6|15|-87|58|103|77|&partner=ATD_W,Black,Black,Auto,,Used 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476987718&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=700&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"$210,500 MSRP! Local Trade-In! Premium Package Plus. Burmester High-End Infotainment Package. Aerokit Turbo Painted in High-Gloss Black. Navigation. Back-Up Camera. HeatedVentilated Seats. Electric Slide-Tilt Sunroof in Glass. Power Folding Mirrors. Porsche Entry & Drive. Carbon Fiber Interior Trim. 6-Disc Changer. Heated Steering Wheel. Sport Chrono Clock Dial in Racing Yellow. Instrument Dials in Racing Yellow. Seat Belts in Racing Yellow. Gear Selector in Carbon Fiber. Illuminated Door-Sill Guards in Carbon Fiber. Power Steering Plus. Front and Rear Seat Stitching in Deviated Thread. Dashboard Stitching in Deviating Thread. Upper Door Trim Stitching in Deviating Thread. Rear Side Panel Stitching in Deviated Thread. Armrest Stitching in Deviating Thread. Door Handle Stitching in Deviated Thread. Homelink. Bluetooth. AuxUSB Adapter. XM Satellite Radio. Front Clear Protection Wrap. Dual Climate. Clear Glass Taillights. Ornamental Porsche Crest. LED Headlights. Power Spoiler. Front and Rear ParkAssist. 20 Inch Black Wheels. 560 Horsepower. The Porsche 911 is certainly the quintessential sports car; a benchmark established in the world of exotic and sport motoring with 50+ years of iconic design and prestigious race victories. On the street, the 911 in unmistakable. The lines, the curves, the design, all embody the essence of against-the-grain performance. The look and feel of this 560 horsepower monster is stunning; the performance is nothing short of breathtaking. At full throttle, the Turbo S catapults to 60 mph from a standstill in less than 3 seconds, and has a top speed just shy of 205 miles per hour! Truly, there's no other car like it. The Toy Barn is pleased to present this stunning 911 Turbo S, finished in Black and Yellow calipers to signify the massive carbon ceramic rotors. This particular Porsche is a new acquisition to our exotic car lineup, and it is simply beautiful. The exterior is in overall excellent condition, with the Black presenting itself ver>",0,2018-02-11,,4WD
WP0AC2A94FS183565,Porsche,911,GT3 Coupe,911 GT3 Coupe,2015,8662,Annapolis,MD,2018-02-11,146751,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=463084459,White,Black,Auto,,Certified 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=463084459&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D725%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=725&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"CARFAX One-Owner. Certified. Carrara White 2015 Porsche 911 GT3 RWD 7-Speed Porsche Doppelkupplung (PDK) 3.8L H6 DOHC 18-Way Adaptive Sport Seats Plus, Front Axle Lifting System, Navigation System, PCM Module, Porsche Dynamic Light System, SAT Radio Receiver XM, Sound Package Plus.",0,2018-02-11,,2WD
WP0CB2A99HS155744,Porsche,911,Carrera 4S,911 Carrera 4S,2017,869,Los Angeles,CA,2018-02-11,146991,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=472994677,Black,Black,Manual,,Certified 2017 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=472994677&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D725%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=725&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"This Rare Find Manual Gearbox Carrera 4S Cabriolet is loaded with options just the way you'd want it. And don't forget the wind blowing through your hair while you are soaking up Los Angeles sunshine. One Owner/Clean Carfax and Beverly Hills Porsche Sold and Serviced. Carbon Fiber Interior Package w/Leather Interior, Light Design Package, Memory Package, Premium Package Plus w/Adaptive Sport Seats Plus (Auto-Dimming Mirrors, Front Seat Heating, Front Seat Ventilation, LED Headlights w/Porsche Dynamic Light System Plus, and Porsche Entry & Drive), Sport Chrono Package, Sport Package (GT Sport Steering Wheel, Sport Design Package, Rear Axle Steering, SportDesign Side Mirrors, and Sports Exhaust System), AWD, 18-Way Adaptive Sport Seats, Burmester High-End Surround Sound System, Door-Sill Guards in Carbon Fiber, Illuminated, Fuel Cap w/Aluminum Look Finish, Gear Lever in Carbon Fiber, Headlight Cleaning Sys Covers in Exterior Color, Heated Multifunction Steering Wheel, Instrument Dials in Black, Lane Change Assist, Navigation System, and Wheels Painted in Black Satin. When's the best time to buy a convertible? Porsche Certified Pre-Owned means you not only get the reassurance of up to a 6yr/Unlimited Mile Warranty, but also a 100+point inspection/reconditioning, 24/7 roadside assistance, trip-interruption services, and a vehicle history report. Available now at 10959 Santa Monica Blvd. inquire about the special lease for this Carrera 4S Cabriolet.",0,2018-02-11,,
WP0AB2A95JS122995,Porsche,911,Carrera GTS,911 Carrera GTS,2018,907,Los Angeles,CA,2018-02-11,147610,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=476365882&make=POR&dealer_id=625821&VIN=103|94|109|126|-117|-30|-27|76|36|86|-7|117|-51|117|-59|-38|103|-91|-110|-58|-51|-70|6|91|&partner=ATD_W,Yellow,Blk/Alcantara,Manual,,Used 2018 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476365882&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D725%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=725&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Beverly Hills Porsche is proud to present this 2018 Porsche 911 Carrera GTS in Racing Yellow with Black Leather/Alcantara Interior and PDK Transmission. This vehicle is well equipped with Lane Change Assist, Rear Axle Steering, Front Axle Lift System, Heated Multifunction Steering Wheel, Luggage Net in Passenger Footwell, Power Steering Plus, GT Sport Steering Wheel, Model Designation (911), BOSE, Pedals and Footrest in Aluminum,Leather Interior in Black with Alcantara, 18 Way Adaptive Sport Seats Plus with Memory Package, Premium Package Plus i.c.w. Alcantara Voice Control, Door-Sill Guards in Stainless Steel, SportDesign Package, LED Headlights in Black incl. Porsche Dynamic Light System Plus, Storage Compartment Lid in Alcantara, Sun Visors in Alcantara, Fuel Cap with Aluminum Look Finish, Gear Lever in Brushed Aluminum, and more. Call us now to schedule a test drive with a Porsche Sales Consultant at 888-391-3469.",0,2018-02-11,,
WP0AC2996TS375859,Porsche,911,Turbo,911 Turbo,1996,52934,San Francisco,CA,2018-02-11,148700,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=469403953&make=POR&dealer_id=426313&VIN=28|50|66|-51|113|-45|-105|-35|-38|-53|-69|-91|90|-61|-118|122|51|110|89|-41|-103|31|60|-39|&partner=ATD_W,Blue,Light Blue,Manual,,Used 1996 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=469403953&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=700&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"A very nice Northern California example of a well optioned 993 Turbo. Finished in Iris Blue on the exterior and an sports the interior wrapped in Provence Blue Full Leather with the Midnight Dash Top, and mileage is a mere 52k. Purchased by the current owner in March 2007, this Turbo has seen fewer than 3k miles in the past decade. It's a solid, rust free Turbo with a dry engine and no signs of collisions, abuse or neglect. Factory options include: 09991 manufacture from the exclusive-programme 445 Wheel Rim Caps with Porsche Crest 454 Automatic speed control 650 Sunroof 692 Remote CD changer (6-disc) C02 Equipped with catalytic converter X30 Dark Rootwood Steering Wheel (standard with Y60) X32 Dark Rootwood Parking Brake Lever (standard with Y60) X54 Oval Chrome Exhaust Pipes XC9 Dark Rootwood Gear Shift Knob (standard with Y60) Our site posts content to many other sites all over the world. To ensure all pictures are accessible, we provide a link back to each listing on our site. This listing's URL: https://www.carsauto.com/1996-porsche-91 1-turbo-c-1626.htm",0,2018-02-11,,4WD
WP0AF2A78HL150636,Porsche,PANAMERA,Turbo,PANAMERA Turbo,2017,4200,Fife,WA,2018-02-11,148777,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=455258945&make=POR&dealer_id=44320186&VIN=16|-33|-19|-127|-65|-75|95|-110|82|-31|54|57|21|66|117|37|-55|-79|68|-79|26|-104|50|127|&partner=ATD_W,Gray,Black/Chalk,Auto,,Used 2017 Porsche Panamera,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=455258945&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=700&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=PANAMERA,,Volcano Grey 2017 Porsche Panamera Turbo AWD 8-Speed Automatic V8 AWD. Now this is an awesome car that is well equipped with Power steering plus 20 Panamera Design Wheels Carbon Fiber Interior Package 6-Disc CD/DVD Changer Lane Change Assist Adaptive Cruise Control(ACC) Incl. Porsche Active Safe Lane Keep Assist Speed Limit Indicator. This Panamera Turbo Moves I personally invite you down to test drive this incredible car. For more information or to schedule a test drive please call Primo Garcia @ 253-671-6555 ext# 8505.,0,2018-02-11,,4WD
WP0AC2A98FS183407,Porsche,911,GT3 Coupe,911 GT3 Coupe,2015,5590,Dublin,OH,2018-02-11,145766,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=473925952&make=POR&dealer_id=65042979&VIN=58|-24|124|123|-47|114|-54|-38|29|-36|-20|-57|-74|-15|83|-20|10|-89|102|-21|-58|116|23|17|&partner=ATD_W,Black,Black,Auto,,Used 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=473925952&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D750%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=750&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Sound Package Plus. Sport Chrono Package. Leather Interior Package with Decorative Red Stitching. 7-Speed PDK Transmission. Navigation. Front Axle Lift System. Paddle Shifters. Suede Steering Wheel. AuxUSB Adapter. Homelink. Sport Chassis. Bluetooth. Seat Belts in Guards Red. Extended Range Fuel Tank. Bi-Xenon Headlights in Black including Porsche Dynamic Light System (PDLS). Red Brake Calipers. Rear Spoiler. 20 Inch High-Gloss Black Wheels. 475 Horsepower. Simply put, the Porsche GT3 is pure driving brilliance. The Toy barn is thrilled to offer this 2015 example, with only 5K miles, and finished in Black over Black-Alcantara leather interior with Guards Red stitching. This ready-made world-beater is ready for its next enthusiast owner. Communicating very well through fingertips and seats and better than anything street-legal, the GT3's handling is immediate without being brutal and abusive. Never seen the track and always well preserved, the GT3 is an unsurpassed mix of race, track-grade performance and acceptable street comfort. This 3.8L 475hp rocket is waiting for its new owner, so call to schedule a viewing today, (614)799-5000.",0,2018-02-11,,2WD
WP0CD2A9XFS178697,Porsche,911,Turbo S,911 Turbo S,2015,24338,WEST PALM BEACH,FL,2018-02-11,145857,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=472527031,Silver,Black,Auto,,Certified 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=472527031&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D750%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=750&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,2015 Porsche 911 Turbo S,0,2018-02-11,,4WD
WP0CD2A93FS178282,Porsche,911,Turbo,911 Turbo,2015,13768,Owings Mills,MD,2018-02-11,145888,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=471742761,Red,Black/Platinum Gray,Auto,,Certified 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=471742761&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D750%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=750&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"This is a Porsche EXCLUSIVE EDITION 911 Turbo Cabriolet! NOT your average Turbo... $212490 MSRP! Clean CARFAX, 1-owner, CPO WARRANTY! Bought & serviced here! NAV, Burmester sound, center lock wheels, custom interior leather, custom trim... AND MORE!",0,2018-02-11,,4WD
WP0AB2A99HS124999,Porsche,911,Carrera 4 GTS,911 Carrera 4 GTS,2017,474,Pasadena,CA,2018-02-11,145888,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=472671166&retail=true&siteId=7102,Black,Black,Auto,,Used 2017 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=472671166&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D750%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=750&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"1053S. San Rafael, A/C ice cold, All scheduled maintenance, All records, Custom wheels, Excellent condition, Fully loaded with all the goodies, Looks & drives great, Never seen snow, New tires, No accidents, Non-smoker, One owner, Perfect first car, Seats like new, Still under factory warranty, Title in hand, Upgraded sound system, Very clean interior, Well maintained",0,2018-02-11,,4WD
WP0AD2A97FS166062,Porsche,911,Turbo S,911 Turbo S,2015,4806,WESTLAKE VILLAGE,CA,2018-02-11,145888,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=469524788&make=POR&dealer_id=69923481&VIN=104|71|-1|63|-127|-7|124|-28|107|-71|-41|-86|113|46|58|33|91|103|-35|69|78|109|-48|27|&partner=ATD_W,White,Espresso/Cognac,Auto,,Used 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=469524788&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D750%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=750&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,O'Gara Coach Westlake is proud to present this Porsche 911 Turbo S in White and Espresso/Cognac.,0,2018-02-11,,4WD
WP0AF2A78HL152709,Porsche,PANAMERA,Turbo,PANAMERA Turbo,2017,8612,Pompano Beach,FL,2018-02-11,144900,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=477151163&make=POR&dealer_id=57876696&VIN=16|-33|-19|-127|-65|-75|95|-110|45|122|21|51|31|88|124|-28|18|-15|-18|68|28|-11|-39|-14|&partner=ATD_W,Black,Black/Saddle Brown,Auto,,Used 2017 Porsche Panamera,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=477151163&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D775%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=775&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=PANAMERA,,"- Options: STEERING WHEEL HEATING, LANE KEEP ASSIST W/SPEED LIMIT INDICATOR, ADAPTIVE CRUISE CONTROL W/PORSCHE ACTIVE SAFE, PREMIUM PACKAGE PLUS, REAR USB INTERFACE, SPORT PACKAGE, TIRES: 21 ALL-SEASON, 4-ZONE CLIMATE CONTROL, POWER SUNBLIND FOR REAR COMPARTMENT, SMOKER PACKAGE, STORAGE PACKAGE, RETRACTABLE LUGGAGE COMPARTMENT COVER, JET BLACK METALLIC, BLACK/SADDLE BROWN, TWO-TONE LEATHER SEAT TRIM, WHEELS: 21 SPORT DESIGN",0,2018-02-11,,4WD
WP0BB2A92HS136934,Porsche,911,Targa 4 GTS,911 Targa 4 GTS,2017,2559,Jacksonville Beach,FL,2018-02-11,144900,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=477089458&retail=true&siteId=7102,Black,Black,Auto,,Used 2017 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=477089458&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D775%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=775&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Like new Targa 4 GTS. Hard to find especially thousands below MSRP! Priced like a 4S, this is the deal of a lifetime!",0,2018-02-11,,4WD
,Porsche,911,Turbo,911 Turbo,2015,2200,Atlanta,GA,2018-02-11,144950,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=477545377&retail=true&siteId=7102,White,Black,Auto,,Used 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=477545377&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D775%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=775&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Up for sale, 2015 Porsche 911 Turbo, New, Never been titled, (MSO)  Carrera White Metallic Luxor Beige w/ Black carpeting and Black dash. Full Carbon fiber, including Carbon Fiber steering wheel and door sills, includes: heated /cooled seats, sport design mirrors, LED headhlights w/ dynamic lighting system, sport chrono pkg, glass sunroof, power steering plus, storage compartment with Porsche crest, headrest with Porsche crest, aluminum fuel cap, Car never driven in rain, kept in climate control garage, car is new. You can be the first owner for this car. Clean car fax, non smoker. DID I SAY ITS BRAND NEW 404-358-6536 call james",0,2018-02-11,,
WP0AC2A91GS184108,Porsche,911,GT3 Coupe,911 GT3 Coupe,2016,8373,Metairie,LA,2018-02-11,144978,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=470249320,White,Black,Auto,,Certified 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=470249320&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D775%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=775&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,This immaculate GT3 is a rocket ship for the road! Make this ultimate track toy yours.,0,2018-02-11,,2WD
WP0AD2A90FS160166,Porsche,911,Turbo S,911 Turbo S,2015,7851,TETERBORO,NJ,2018-02-11,144995,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=476546857&retail=true&siteId=7102,White,Black/Garnet Red W/Bi-Color Le,Auto,,Used 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476546857&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D775%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=775&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"2015 Porsche 911 Turbo S in White with Black/Garnet Red Leather Interior. Original MSRP $202,155. Vehicle equipped with Adaptive cruise control, Electric Slide/Tilt Sunroof in Glass, Premium Plus Package, Heated Multifunction Steering Wheel in Carbon Fiber, Burmester High End Infotainment Package, and Door Sill guards in Carbon Fiber illuminated.",0,2018-02-11,,4WD
