VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AF2A98GS192892,Porsche,911,GT3 RS Coupe,911 GT3 RS Coupe,2016,9907,Pasadena,CA,2018-02-11,234900,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=473546507,White,Black,Auto,,Certified 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=473546507&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D25%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=25&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Looking for a clean, well-cared for 2016 Porsche GT3 RS This is it. Porsche Certified! asking price $ 234,900.00, look at this beast, special ordered from here new, we just performed a service and replaced all 4 Tires, Hard loaded in White over Black interior.",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AF2A97GS192723,Porsche,911,GT3 RS,911 GT3 RS,2016,590,Beverly Hills,CA,2018-02-11,237500,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=454083318&retail=true&siteId=7102,White,Black,Auto,,Used 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=454083318&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D25%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=25&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Fixed Price, No Negotiations. Full Body PPF and Graphics.",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AF2A92GS193214,Porsche,911,GT3 RS Coupe,911 GT3 RS Coupe,2016,627,LAS VEGAS,NV,2018-02-11,239892,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=474849533,Blue,Black,Auto,,Certified 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=474849533&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D25%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=25&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,This is a 2016 Certified Porsche 911 GT3 RS in Ultraviolet with Black/GT Silver-Microfiber Interior.,0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AF2A90GS193020,Porsche,911,GT3 RS Coupe,911 GT3 RS Coupe,2016,2592,Thousand Oaks,CA,2018-02-11,239898,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=476446700,White,Black/Silver,Auto,,Certified 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476446700&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D25%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=25&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Rusnak Westlake Porsche is excited to offer this 2016 Porsche 911. Drive home in your new pre-owned vehicle with the knowledge you're fully backed by the CARFAX Buyback Guarantee. A rigorous inspection for safety and reliability makes this vehicle Certified Pre-Owned. Pull up in the vehicle and the valet will want to parked on the front row. This Porsche 911 is the vehicle others dream to own. Don't miss your chance to make it your new ride. More information about the 2016 Porsche 911: In the world of high-end sports cars, the 911 is arguably the most iconic model in history. Though the design has continued to change over the last 50 years, the fundamentals are still in place: rear-mounted flat-6 engine and a precision chassis developed with handling in mind. Together, the components add up to a sports car that's hard to beat both in terms of aesthetics and performance. The 911's a capable competitor to other sport coupes such as the Aston Martin V8 Vantage, Audi R8, BMW M3 and Nissan GT-R. This model sets itself apart with available all-wheel drive, Iconic design with a fresh spin, exceptional agility, top-level engine performance, surprising fuel efficiency, and open-roof options",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0CB2966NS460592,Porsche,911,America Roadster,911 America Roadster,1992,2941,Houston,TX,2018-02-11,239964,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=469513710&make=POR&dealer_id=100020486&VIN=111|-55|-50|-107|-24|-92|-30|-126|-119|78|-1|21|-126|-19|-55|-105|92|-17|-108|16|44|31|34|103|&partner=ATD_W,Red,Black,,,Used 1992 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=469513710&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D25%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=25&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,,0,2018-02-11,,
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AF2A90GS193034,Porsche,911,GT3 RS Coupe,911 GT3 RS Coupe,2016,1676,Pompano Beach,FL,2018-02-11,224900,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=463829727,Blue,Black/Silver,Auto,,Certified 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=463829727&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D50%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=50&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"- Options: CUSTOM TAILORING OPTION, LEATHER KEY POUCH, PAINTED AIR VENTS, PAINTED WHEELS IN SILVER, AUTOMATICALLY DIMMING MIRRORS, SPORT CHRONO PACKAGE W/PORSCHE TRACK PRECISION APP, LUGGAGE NET IN PASSENGER FOOTWELL, PAINTED SPORTDESIGN EXT. MIRROR LOWER TRIMS IN BLK, PREPARATION FOR ILLUMINATED DOOR SILL GUARDS, PERSONALIZED DOOR-SILL GUARDS IN CARBON FIBER, PORSCHE CERAMIC COMPOSITE BRAKES (PCCB), SMOKING PACKAGE, 90L FUEL TANK, FRONT AXLE LIFTING SYSTEM, PERSONALIZED FLOOR MATS W/LEATHER EDGING, SOUND PACKAGE PLUS, PORSCHE COMMUNICATION MANAGEMENT (PCM), BI-XENON HEADLIGHTS IN BLACK, ULTRAVIOLET, BLACK/SILVER, LEATHER/ALCANTARA SEAT TRIM W/LEATHER INTERIOR",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AF2A94GS192551,Porsche,911,GT3 RS Coupe,911 GT3 RS Coupe,2016,1841,Los Angeles,CA,2018-02-11,224980,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=469389968,Silver,Black,Auto,,Certified 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=469389968&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D50%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=50&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"If you demand the best things in life, this outstanding 2016 Porsche 911 GT3 RS is the one-owner car for you. One Owner/Clean Carfax and Beverly Hills Porsche Sold and Serviced. Sport Chrono Package w/Porsche Track Precision App, Front Axle Lifting System, Navigation Module, PCM Module, Porsche Ceramic Composite Brakes, Porsche Communication Management, SiriusXM, NavTraffic, NavWeather & HD Radio, and Wheels Painted in Satin Black. Porsche Certified Pre-Owned means you not only get the reassurance of up to a 6 Year/Unlimited Mile Warranty, but also a 100+point inspection/reconditioning, 24/7 roadside assistance, trip-interruption services, and a vehicle history report. This wonderful 911 is a joy to push through the corners on a sunny day, or just putt lazily around town. Available now at 10959 Santa Monica Blvd.",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AC2A96BS783532,Porsche,911,GT3 RS Coupe,911 GT3 RS Coupe,2011,2272,LOUISVILLE,KY,2018-02-11,225000,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=464169967&make=POR&dealer_id=77991&VIN=58|-24|124|123|-47|114|-54|-38|1|113|99|-97|78|-49|-65|110|51|16|-76|-117|111|-32|76|-44|&partner=ATD_W,Gray,Black,Manual,,Used 2011 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=464169967&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D50%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=50&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"2011 GT3 RS in Black with White Gold wheels and trim and Black full leather interior. This is a one owner RS with no track time and Zero over revs. Very low miles. Front Axle Lifting System, Sound Package Plus, Sport Chrono Package Plus,  Clear Tail Lights, Dynamic Cornering Lights,  Footrest in Aluminum,  19""  Pressure Cast Wheels, Heated door mirrors,  Lightweight Lithium-Ion Battery, PCM 3.0 w/Extended Navigation  and Universal Audio Interface. ",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AF2A95GS192963,Porsche,911,GT3 RS Coupe,911 GT3 RS Coupe,2016,4090,San Diego,CA,2018-02-11,226420,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=476869720,Blue,Black,Auto,,Certified 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476869720&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D50%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=50&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,CAR IN TRANSIT - COMING SOON!!,0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AF2A96GS192146,Porsche,911,GT3 RS Coupe,911 GT3 RS Coupe,2016,1066,Greensboro,NC,2018-02-11,228589,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=472251522&make=POR&dealer_id=614521&VIN=113|-111|42|108|76|122|-80|46|-61|12|-86|-111|-106|14|39|75|121|66|-24|-3|-115|107|-4|124|&partner=ATD_W,White,,Auto,,Used 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=472251522&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D50%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=50&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"911 GT3 RS white over black/Gt silver, Dual clutch automatic,",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AF2A95GS192400,Porsche,911,GT3 RS Coupe,911 GT3 RS Coupe,2016,8408,Greensboro,NC,2018-02-11,217900,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=470274447&make=POR&dealer_id=614521&VIN=113|-111|42|108|76|122|-80|46|-21|59|112|-57|127|-75|92|46|-97|76|-31|-12|87|17|-53|-80|&partner=ATD_W,Silver,,Auto,,Used 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=470274447&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D75%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=75&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"2016 911 GT3 RS , GT silver over Black and Silver microfiber",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AF2A96GS192194,Porsche,911,GT3 RS Coupe,911 GT3 RS Coupe,2016,2265,Phoenix,AZ,2018-02-11,217900,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=466064348,Blue,Black,Auto,,Certified 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=466064348&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D75%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=75&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Certified. PDK, Porsche Ceramic Composite Brakes, front axle lift system, fire extinguisher, sport chrono package (Porsche Track Precision App), and much more.",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AF2A9XGS193011,Porsche,911,GT3 RS Coupe,911 GT3 RS Coupe,2016,1627,San Antonio,TX,2018-02-11,218918,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=469088353&make=POR&dealer_id=2176655&VIN=113|-111|42|108|76|122|-80|46|108|17|-16|121|-64|-124|-42|104|102|93|-113|25|64|110|-112|-119|&partner=ATD_W,Blue,Black,Auto,,Used 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=469088353&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D75%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=75&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"See Additional Features Below; We are the Nations first Gold LEED Certified Porsche Dealership, ranked in the top 50 in the country. We look forward to taking care of you. Porsche of San Antonio online customers enjoy vehicle specials every day. We offer Porsche service & parts, an online inventory, and outstanding financing options, making Porsche of San Antonio a preferred dealer serving San Antonio, Austin, Houston, Dallas, Plano, Lakeway, Bee Cave, West Lake Hills, Lake Austin, Travis Heights, Steiner Ranch, Northwest Hills, Downtown, Round Rock and Georgetown Porsche buyers. Ready to set up a test drive? Visit our San Antonio Porsche dealership in San Antonio, TX today! Call us today or visit us at, www.porscheofsanantonio.com.",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AC2A97JS174478,Porsche,911,GT3 Coupe,911 GT3 Coupe,2018,102,Pompano Beach,FL,2018-02-11,219800,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=475451657&make=POR&dealer_id=70776091&VIN=58|-24|124|123|-47|114|-54|-38|-123|-72|57|-41|-105|-33|-83|-9|51|-67|-18|121|81|8|-48|-67|&partner=ATD_W,Orange,Black W/Lthr/Alcantara Seat Tr,Manual,,Used 2018 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=475451657&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D75%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=75&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,2018 Porsche 911 GT3,0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0JB0932KS050448,Porsche,911,Turbo,911 Turbo,1989,50698,LAS VEGAS,NV,2018-02-11,219930,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=427042955&make=POR&dealer_id=70058725&VIN=56|-3|-37|55|42|-38|76|-105|30|70|-121|50|-15|2|-60|21|-108|-83|1|72|-113|68|39|114|&partner=ATD_W,White,Gray,Manual,,Used 1989 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=427042955&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D75%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=75&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"1989 911 Turbo Slantnose Coupe. Recently acquired from a local collector, this vehicle has no needs, and is ready to be enjoyed. Highly original and unrestored, this incredibly rare car is among the most sought-after vehicles in the Classic Porsche lineup. Finished in it's original Grand Prix White over Grey interior, this Turbo checks all of the boxes of desirability in today's market. The sale of this vehicle also includes the original manuals, tool kit, extra keys, and various service records. Contact Michael Deeb @ 877-750-8201, to purchase this fantastic classic.",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AF2A91GS192412,Porsche,911,GT3 RS Coupe,911 GT3 RS Coupe,2016,1295,Atlanta,GA,2018-02-11,209950,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=477640183&retail=true&siteId=7102,Orange,,Auto,,Used 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=477640183&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=100&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,,0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0CD2A92JS162101,Porsche,911,Turbo S,911 Turbo S,2018,1500,Denton,TX,2018-02-11,210000,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=476570174&retail=true&siteId=7102,Black,Burgundy,,,Used 2018 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476570174&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=100&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,Brand new 2018 Turbo S cabriolet ,0,2018-02-11,,
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AC2A98BS783189,Porsche,911,GT3 RS Coupe,911 GT3 RS Coupe,2011,7476,Houston,TX,2018-02-11,211997,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=471338555&make=POR&dealer_id=100020486&VIN=58|-24|124|123|-47|114|-54|-38|98|122|93|-3|58|-110|-22|-109|14|66|14|-16|-20|32|-40|44|&partner=ATD_W,Gray,Black,Manual,,Used 2011 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=471338555&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=100&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"BASE 911 GT3 RS 135,500.00",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
